,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
970,LAA,AL,cowgico01,995000,LAA,AL,308.0,677.0,83.0,160.0,22.0,4.0,12.0,57.0,14.0,7.0,56.0,190.0,1.0,5.0,6.0,1.0,9.0
971,CHA,AL,cowlejo01,295000,NYA,AL,96.0,18.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
972,TOR,AL,coxda01,800000,SLN,NL,281.0,359.0,17.0,39.0,3.0,1.0,0.0,12.0,0.0,0.0,13.0,152.0,0.0,2.0,41.0,1.0,5.0
973,MON,NL,coxda02,200000,MON,NL,15.0,25.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
974,TBA,AL,coxst01,280000,TBA,AL,378.0,1239.0,146.0,324.0,72.0,2.0,39.0,158.0,8.0,4.0,129.0,240.0,7.0,22.0,0.0,9.0,37.0
975,CIN,NL,cozarza01,2350000,CIN,NL,500.0,1865.0,228.0,456.0,91.0,13.0,42.0,167.0,14.0,3.0,96.0,329.0,6.0,14.0,22.0,16.0,48.0
976,SDN,NL,crabbca01,390000,SDN,NL,21.0,34.0,4.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0
977,TEX,AL,crabtti01,1300000,TEX,AL,342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,BOS,AL,craigal01,5500000,SLN,NL,534.0,1831.0,239.0,506.0,107.0,3.0,59.0,296.0,11.0,3.0,143.0,394.0,4.0,21.0,1.0,17.0,51.0
979,CHA,AL,crainje01,4500000,MIN,AL,532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
980,OAK,AL,cramebo01,414000,OAK,AL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,SFN,NL,crawfbr01,3175000,SFN,NL,654.0,2128.0,237.0,523.0,108.0,22.0,47.0,262.0,14.0,16.0,196.0,470.0,32.0,21.0,6.0,20.0,40.0
982,LAN,NL,crawfca02,21357000,TBA,AL,1686.0,6574.0,990.0,1916.0,307.0,122.0,136.0,760.0,480.0,108.0,373.0,1056.0,24.0,46.0,34.0,47.0,76.0
983,BOS,AL,crawfpa02,205000,BOS,AL,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,KCA,AL,crawfst01,375000,BOS,AL,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,CHA,AL,credejo01,5100000,CHA,AL,888.0,3101.0,392.0,787.0,159.0,5.0,140.0,470.0,4.0,12.0,199.0,459.0,6.0,38.0,8.0,31.0,69.0
986,TOR,AL,creekdo01,700000,TBA,AL,279.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
987,BOS,AL,crespce01,309000,SDN,NL,132.0,261.0,38.0,50.0,10.0,1.0,4.0,14.0,11.0,4.0,28.0,76.0,0.0,0.0,2.0,0.0,3.0
988,SFN,NL,crespfe01,425000,TOR,AL,262.0,445.0,46.0,109.0,22.0,4.0,10.0,68.0,9.0,6.0,50.0,101.0,4.0,11.0,8.0,9.0,7.0
989,CLE,AL,cressja01,322400,MIN,AL,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,LAN,NL,crewsti01,1175000,LAN,NL,281.0,22.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0
991,ML4,AL,crimch01,2833333,ML4,AL,449.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,OAK,AL,crispco01,11000000,OAK,AL,1464.0,5484.0,823.0,1469.0,281.0,53.0,117.0,584.0,299.0,74.0,515.0,787.0,16.0,5.0,76.0,49.0,84.0
993,CLE,AL,crockky01,510900,CLE,AL,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,CIN,NL,cromedt01,200000,CIN,NL,85.0,104.0,14.0,32.0,7.0,0.0,7.0,20.0,0.0,0.0,4.0,33.0,1.0,1.0,1.0,4.0,0.0
995,LAN,NL,crometr01,346500,LAN,NL,196.0,524.0,54.0,118.0,22.0,1.0,12.0,48.0,0.0,1.0,27.0,101.0,5.0,4.0,4.0,6.0,20.0
996,LAA,AL,croncj01,512500,LAA,AL,192.0,620.0,65.0,161.0,29.0,2.0,27.0,88.0,3.0,1.0,27.0,143.0,1.0,6.0,0.0,3.0,19.0
997,OAK,AL,crosbbo01,5300000,OAK,AL,747.0,2559.0,329.0,605.0,146.0,8.0,62.0,276.0,34.0,13.0,241.0,516.0,4.0,16.0,14.0,16.0,79.0
998,NYA,AL,crosbbu01,354250,NYA,AL,205.0,250.0,32.0,54.0,5.0,2.0,4.0,20.0,9.0,2.0,10.0,51.0,0.0,3.0,6.0,0.0,1.0
999,PIT,NL,crottmi01,414000,PIT,NL,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,NYN,NL,crousri01,255000,SLN,NL,111.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
