,team_id_salary,league_id_salary,salary,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,inn_outs,po,a,e,dp,Days Played
4777,SDN,NL,16500000,3409.75,3419.5,756.0,1519.0,152.5,17.5,191.5,357.5,62.5,35.0,360.0,925.0,21.0,55.5,5.0,42.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,82.0,58.0,24.0,5142.0
4778,SEA,AL,1245000,315.0,0.0,67.0,130.0,0.0,0.0,9.0,0.0,0.0,0.0,51.0,59.0,5.0,10.0,3.0,11.0,0.0,4.0,4.0,0.0,1.0,402.0,62.0,0.812,13.64,8.0,2.0,576.0,32.0,399.0,12.0,18.0,1.0,1.0,1246.0
4779,SDN,NL,2085000,489.0,107.0,241.0,541.0,2.0,0.0,43.0,3.0,0.0,1.0,137.0,344.0,19.0,12.0,18.0,0.0,1.0,20.0,37.0,132.0,2.5,1463.0,218.0,1.94,31.1,15.0,2.5,2075.0,34.0,1463.0,30.0,80.0,6.0,6.0,2600.0
4780,LAN,NL,950001,1828.0,1913.0,233.0,537.0,93.0,12.0,33.0,179.0,18.0,24.0,138.0,288.0,20.0,10.0,32.0,13.0,44.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1727.0,82.0,44.0,12.0,4254.0
4781,FLO,NL,396000,296.0,330.0,31.0,67.0,11.0,2.0,5.0,21.0,4.0,3.0,18.0,92.0,0.0,5.0,3.0,1.0,9.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370.0,358.0,8.0,8.0,3.0,708.0
4782,SDN,NL,3975000,1365.0,576.0,945.0,1884.75,9.0,0.0,191.5,27.0,0.0,0.0,667.5,1314.0,54.0,29.0,48.5,0.0,3.0,40.0,45.0,542.5,2.5,2387.5,370.0,4.03875,69.75999999999999,32.0,2.5,3431.25,48.0,6720.0,123.0,274.0,21.0,16.0,5138.0
4783,ATL,NL,3600000,2585.0,3419.5,447.0,938.0,152.5,15.0,134.0,357.5,62.5,35.0,436.0,491.0,43.0,4.0,20.0,37.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,23936.0,2443.75,497.0,59.0,67.0,5407.0
4784,ML4,AL,870000,450.0,2.0,70.0,151.0,0.0,0.0,12.0,0.0,0.0,0.0,85.0,102.0,12.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,416.0,62.0,2.2,28.57,9.0,2.5,642.0,38.0,416.0,2.0,17.0,0.0,1.0,2498.0
4785,ATL,NL,19500000,2505.0,2.0,469.0,1051.0,0.0,0.0,80.0,0.0,0.0,0.0,432.0,785.0,45.0,38.0,12.0,7.0,0.0,40.0,45.0,56.0,2.5,2387.5,370.0,4.03875,64.0,32.0,2.0,3431.25,52.5,3181.0,76.0,155.0,17.0,19.0,5515.0
4786,SEA,AL,5100000,1204.0,1826.0,180.0,435.0,104.0,7.0,55.0,222.0,62.5,35.0,141.0,384.0,7.0,14.0,6.0,11.0,34.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,13422.0,2443.75,238.0,52.0,30.0,4102.0
4787,LAN,NL,1770000,33.0,12.0,33.0,54.0,1.0,0.0,10.0,2.0,0.0,0.0,19.0,41.0,3.0,1.0,2.0,4.0,1.0,1.0,5.0,9.0,0.0,143.0,31.0,0.8719999999999999,20.01,1.0,1.0,213.0,0.0,117.0,3.0,4.0,1.0,0.0,1243.0
4788,BAL,AL,24900000,1457.0,2711.0,307.0,699.0,140.0,4.0,100.0,357.5,62.5,35.0,253.0,566.0,21.0,9.0,1.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16623.0,2443.75,295.0,34.0,56.0,2319.0
4789,BAL,AL,2287500,1454.0,2247.0,346.0,581.0,61.0,17.5,5.0,118.0,62.5,35.0,235.0,193.0,4.0,8.0,48.5,9.0,18.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18093.0,1878.0,534.25,64.5,87.0,2184.0
4790,HOU,NL,13050000,2734.0,3419.5,558.0,1170.0,152.5,14.0,169.0,357.5,42.0,23.0,371.0,891.0,23.0,54.0,6.0,39.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,4068.0
4791,DET,AL,1650000,1184.0,62.0,945.0,1884.75,2.0,0.0,191.5,5.0,0.0,0.0,667.5,1152.0,57.0,55.5,5.0,0.0,1.0,40.0,45.0,542.5,2.5,2387.5,370.0,4.03875,66.47,40.0,2.5,3431.25,52.5,6050.0,122.0,357.0,27.0,30.0,5759.0
4792,CAL,AL,1250001,1863.0,2690.0,318.0,668.0,97.0,17.5,39.0,261.0,54.0,33.0,205.0,387.0,13.0,14.0,48.5,19.0,26.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19483.0,1589.0,534.25,64.5,87.0,3680.0
4793,SEA,AL,4200000,801.0,0.0,111.0,232.0,0.0,0.0,18.0,0.0,0.0,0.0,140.0,294.0,17.0,9.0,9.0,13.0,7.0,11.0,10.0,2.0,2.5,937.0,103.0,1.041,15.39,21.0,1.0,1297.0,52.5,750.0,22.0,37.0,5.0,3.0,1645.0
4794,TEX,AL,13050000,2742.0,3187.0,500.0,788.0,152.5,17.5,122.0,357.5,53.0,35.0,492.0,947.0,30.0,25.0,24.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22773.0,2443.75,177.0,34.0,87.0,2635.0
4795,CHN,NL,1500000,1909.0,2452.0,272.0,600.0,78.0,17.5,8.0,179.0,62.5,35.0,138.0,403.0,8.0,12.0,32.0,17.0,39.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18261.0,1120.0,534.25,64.5,87.0,3536.0
4796,SEA,AL,300000,264.0,0.0,56.0,97.0,0.0,0.0,13.0,0.0,0.0,0.0,42.0,103.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,2.5,340.0,52.0,0.78,20.64,3.0,0.0,469.0,38.0,340.0,2.0,9.0,1.0,1.0,1207.0
4797,CHN,NL,312000,75.0,2.0,31.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,23.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,93.0,26.0,0.96,25.67,4.0,0.0,159.0,7.0,93.0,2.0,3.0,0.0,0.0,718.0
4798,PIT,NL,2250000,735.0,20.0,151.0,281.0,0.0,0.0,23.0,2.0,0.0,0.0,157.0,232.0,15.0,23.0,6.0,7.0,0.0,19.0,14.0,4.0,2.5,884.0,140.0,1.027,27.11,20.0,2.0,1292.0,52.5,882.0,7.0,38.0,0.0,6.0,1936.0
4799,SFN,NL,6000000,1392.0,2114.0,280.0,515.0,95.0,7.0,81.0,275.0,62.5,35.0,278.0,571.0,42.0,13.0,9.0,21.0,34.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,15422.0,2443.75,382.0,31.0,42.0,3772.0
4800,CHA,AL,300000,607.0,783.0,82.0,195.0,29.0,1.0,25.0,114.0,62.5,35.0,83.0,161.0,2.0,3.0,8.0,8.0,18.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,5466.0,1085.0,102.0,15.0,19.0,3690.0
4801,NYA,AL,37071429,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1212.0,57.0,39.0,12.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,111.0,64.5,29.0,5565.0
4802,CHN,NL,1800000,772.0,85.0,406.0,670.0,4.0,0.0,62.0,9.0,0.0,0.0,332.0,423.0,20.0,32.0,18.0,3.0,1.0,26.0,38.0,118.0,2.5,1786.0,355.0,2.418,52.04,40.0,2.5,2735.0,52.5,1785.0,44.0,88.0,9.0,4.0,3215.0
4803,MIN,AL,1500000,801.0,4.0,210.0,425.0,0.0,0.0,28.0,0.0,0.0,0.0,116.0,222.0,25.0,2.0,2.0,0.0,1.0,22.0,16.0,4.0,2.5,1170.0,184.0,3.31,84.0375,20.0,2.5,1668.0,52.5,1170.0,22.0,41.0,3.0,5.0,3980.0
4804,CIN,NL,4200000,247.0,123.0,242.0,426.0,3.0,0.0,65.0,9.0,0.0,0.0,169.0,310.0,15.0,28.0,28.0,17.0,0.0,22.0,31.0,72.0,0.0,1224.0,219.0,2.128,53.16,8.0,2.5,1778.0,3.0,1224.0,15.0,82.0,4.0,8.0,2301.0
4805,DET,AL,36000000,639.0,389.0,655.0,1346.0,13.0,6.0,123.0,39.0,0.0,1.0,522.0,965.0,24.0,55.5,48.5,32.0,5.0,40.0,45.0,202.0,0.0,2387.5,370.0,2.688,52.690000000000005,40.0,2.5,3431.25,0.0,3663.0,52.0,200.0,19.0,18.0,3063.0
4806,DET,AL,1050000,740.0,1145.0,146.0,288.0,47.0,2.0,39.0,150.0,2.0,6.0,101.0,216.0,8.0,17.0,7.0,10.0,50.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6479.0,1292.0,289.0,34.0,87.0,4422.0
4807,CIN,NL,1327500,1002.0,29.0,195.0,423.0,0.0,0.0,23.0,1.0,0.0,0.0,230.0,324.0,40.0,20.0,3.0,0.0,1.0,24.0,14.0,2.0,2.5,1415.0,157.0,1.42,17.47,22.0,2.5,2018.0,52.5,1421.0,23.0,99.0,14.0,13.0,2001.0
4808,TBA,AL,9000000,3344.0,3059.0,474.0,780.0,152.5,17.5,85.0,357.5,62.5,35.0,180.0,530.0,8.0,31.0,31.0,22.0,60.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,90.0,55.0,23.0,4765.0
4809,OAK,AL,645000,323.0,428.0,62.0,104.0,19.0,2.0,10.0,48.0,62.5,27.0,74.0,103.0,3.0,8.0,4.0,4.0,6.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2626.0,564.0,48.0,12.0,5.0,1888.0
4810,PHI,NL,7500000,111.0,11.0,54.0,67.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,37.0,1.0,2.0,2.0,4.0,0.0,4.0,1.0,7.0,0.0,173.0,48.0,1.09,37.95,2.0,0.0,271.0,10.0,173.0,6.0,11.0,0.0,2.0,1112.0
4811,LAA,AL,2460000,675.0,165.0,560.0,1076.0,4.0,0.0,126.0,5.0,0.0,1.0,348.0,720.0,14.0,55.5,48.5,38.0,12.0,40.0,45.0,149.0,2.0,2387.5,370.0,3.7230000000000008,69.83,20.0,2.5,3431.25,34.0,2673.0,73.0,119.0,11.0,12.0,4541.0
4812,MIN,AL,21000000,3045.0,3419.5,564.0,988.0,152.5,15.0,191.5,357.5,44.0,10.0,553.0,1036.0,22.0,55.5,2.0,36.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23832.0,1772.0,51.0,26.0,12.0,3736.0
4813,TOR,AL,780000,1238.0,1154.0,136.0,252.0,42.0,8.0,27.0,119.0,49.0,25.0,56.0,290.0,0.0,27.0,8.0,8.0,17.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15783.0,1479.0,124.0,43.0,22.0,1858.0
4814,ARI,NL,30000000,3409.75,3419.5,945.0,1878.0,152.5,17.5,191.5,357.5,53.0,35.0,469.0,1314.0,57.0,55.0,9.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1525.0,534.25,64.5,87.0,5894.0
4815,BAL,AL,2700000,1095.0,0.0,321.0,701.0,0.0,0.0,62.0,0.0,0.0,0.0,226.0,397.0,51.0,9.0,0.0,0.0,0.0,40.0,35.0,30.0,2.5,2069.0,296.0,2.0700000000000003,28.43,19.0,2.5,2927.0,52.5,2069.0,75.0,76.0,7.0,4.0,2675.0
4816,MIL,NL,600000,33.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,0.2189999999999999,7.0,0.0,0.0,46.0,1.0,27.0,0.0,2.0,0.0,0.0,24.0
4817,PHI,NL,10500000,1857.0,16.0,319.0,540.0,0.0,0.0,50.0,4.0,0.0,0.0,545.0,664.0,39.0,52.0,0.0,0.0,1.0,40.0,45.0,6.0,2.5,2074.0,280.0,2.59,52.78999999999999,40.0,2.5,3119.0,52.5,2074.0,14.0,75.0,17.0,4.0,4049.0
4818,PIT,NL,10500000,1405.0,108.0,423.0,781.0,2.0,0.0,89.0,7.0,1.0,0.0,346.0,617.0,40.0,21.0,39.0,7.0,1.0,32.0,45.0,110.0,2.5,2305.0,370.0,3.0580000000000003,64.19,39.0,1.0,3355.0,52.5,2304.0,58.0,139.0,11.0,15.0,4107.0
4819,CHA,AL,1245000,291.0,1.0,56.0,96.0,0.0,0.0,9.0,0.0,0.0,0.0,57.0,75.0,13.0,7.0,2.0,4.0,0.0,3.0,4.0,0.0,0.0,246.0,53.0,1.682,40.44,1.0,0.0,399.0,16.0,246.0,8.0,11.0,0.0,2.0,2519.0
4820,LAN,NL,180000,579.0,379.0,52.0,98.0,16.0,2.0,5.0,39.0,11.0,4.0,28.0,76.0,9.0,2.0,9.0,2.0,12.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5988.0,441.0,13.0,12.0,4.0,1126.0
4821,ANA,AL,630000,249.0,136.0,22.0,34.0,3.0,3.0,2.0,14.0,5.0,6.0,15.0,45.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0,184.0,6.0,2.0,5.0,2511.0
4822,LAA,AL,2325000,1094.0,844.0,146.0,218.0,35.0,1.0,0.0,58.0,40.0,17.0,129.0,169.0,2.0,4.0,29.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,510.0,12.0,5.0,1.0,1864.0
4823,BOS,AL,9525000,1032.0,23.0,181.0,327.0,0.0,0.0,35.0,0.0,0.0,0.0,247.0,524.0,26.0,14.0,20.0,12.0,0.0,28.0,28.0,10.0,2.5,1318.0,164.0,2.409,41.76,40.0,2.5,1864.0,52.5,1315.0,18.0,40.0,3.0,2.0,3007.0
4824,BAL,AL,2325000,681.0,4.0,125.0,261.0,0.0,0.0,23.0,0.0,0.0,0.0,87.0,118.0,11.0,14.0,6.0,8.0,0.0,12.0,14.0,0.0,2.0,698.0,112.0,1.709,40.63,11.0,1.0,1033.0,49.0,694.0,18.0,36.0,4.0,3.0,4430.0
4825,SLN,NL,24000000,1291.0,540.0,945.0,1884.75,25.0,1.0,191.5,43.0,1.0,1.0,667.5,1314.0,40.0,55.5,48.5,43.5,3.0,40.0,45.0,439.0,0.0,2387.5,370.0,3.488,65.00999999999999,40.0,2.5,3431.25,34.0,6650.0,159.0,252.0,18.0,23.0,5244.0
4826,TOR,AL,1305000,462.0,0.0,254.0,438.0,0.0,0.0,50.0,0.0,0.0,0.0,198.0,281.0,18.0,6.0,0.0,0.0,0.0,22.0,26.0,70.0,2.5,1307.0,245.0,2.41,55.47,22.0,1.0,1902.0,44.0,1307.0,31.0,57.0,4.0,4.0,2830.0
4827,TBA,AL,2100000,493.0,525.0,44.0,107.0,25.0,0.0,9.0,51.0,62.5,35.0,45.0,115.0,1.0,2.0,22.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.0,1269.0,98.0,8.0,12.0,2708.0
4828,LAN,NL,30000000,1182.0,9.0,149.0,343.0,0.0,0.0,22.0,0.0,0.0,0.0,175.0,409.0,18.0,13.0,11.0,12.0,7.0,24.0,25.0,0.0,2.5,1146.0,140.0,2.251,34.28,10.0,0.0,1649.0,52.5,1146.0,12.0,29.0,2.0,4.0,3079.0
4829,LAA,AL,54000000,1333.0,29.0,675.0,1291.0,0.0,1.0,117.0,0.0,0.0,0.0,605.0,1269.0,20.0,55.5,29.0,34.0,23.0,40.0,45.0,192.0,2.5,2387.5,370.0,2.696,44.77,40.0,2.5,3431.25,52.5,3891.0,54.0,199.0,15.0,7.0,3700.0
4830,KCA,AL,720000,337.0,362.0,31.0,91.0,11.0,0.0,1.0,37.0,2.0,5.0,32.0,50.0,4.0,0.0,3.0,5.0,13.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.0,143.0,114.0,8.0,24.0,1484.0
4831,CHA,AL,750000,284.0,372.0,54.0,101.0,16.0,1.0,7.0,40.0,3.0,1.0,31.0,39.0,0.0,1.0,12.0,2.0,10.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,137.0,242.0,10.0,36.0,757.0
4832,PIT,NL,9900000,1659.0,2010.0,303.0,527.0,100.0,14.0,99.0,292.0,26.0,10.0,198.0,643.0,12.0,55.5,2.0,11.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13350.0,2443.75,163.0,27.0,87.0,2210.0
4833,SEA,AL,13500000,2593.0,3419.5,441.0,1097.0,152.5,13.0,88.0,357.5,62.5,35.0,280.0,763.0,13.0,24.0,48.5,39.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,23936.0,2443.75,470.0,45.0,64.0,4771.0
4834,SFN,NL,450000,74.0,118.0,10.0,32.0,2.0,0.0,2.0,12.0,0.0,2.0,12.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,236.0,18.0,4.0,20.0,53.0
4835,NYA,AL,2160000,1076.0,1406.0,155.0,343.0,73.0,5.0,22.0,141.0,14.0,19.0,89.0,169.0,3.0,4.0,21.0,17.0,39.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9546.0,498.0,534.25,41.0,87.0,2830.0
4836,SEA,AL,2550000,3409.75,3419.5,451.0,1098.0,152.5,17.5,98.0,357.5,27.0,25.0,253.0,673.0,13.0,12.0,8.0,43.0,70.0,0.0,0.0,542.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,23936.0,2443.75,221.0,64.5,47.0,4078.0
4837,PIT,NL,22200000,2695.0,3419.5,565.0,1294.0,152.5,17.5,61.0,357.5,43.0,32.0,270.0,619.0,25.0,36.0,48.5,39.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1896.0,534.25,64.5,87.0,4119.0
4838,WAS,NL,1260000,826.0,1095.0,108.0,257.0,54.0,7.0,12.0,84.0,14.0,4.0,57.0,247.0,1.0,25.0,13.0,4.0,25.0,0.0,1.0,0.0,0.0,12.0,4.0,1.35,36.0,0.0,0.0,19.0,4.0,7893.0,449.0,534.25,57.0,87.0,3679.0
4839,NYA,AL,1668000,630.0,6.0,69.0,158.0,0.0,0.0,11.0,0.0,0.0,0.0,81.0,199.0,6.0,8.0,7.0,1.0,4.0,14.0,5.0,0.0,0.0,598.0,67.0,1.09,11.31,14.0,0.0,821.0,29.0,417.0,7.0,18.0,2.0,1.0,1140.0
4840,KCA,AL,933000,285.0,3.0,170.0,306.0,0.0,0.0,53.0,0.0,0.0,0.0,68.0,143.0,6.0,15.0,2.0,10.0,0.0,14.0,9.0,20.0,1.0,730.0,147.0,1.612,31.55,1.0,1.0,1093.0,23.0,729.0,28.0,30.0,8.0,4.0,2186.0
4841,TOR,AL,4875000,3409.75,3419.5,731.0,1397.0,152.5,17.5,67.0,357.5,62.5,35.0,282.0,866.0,36.0,23.0,22.0,20.0,66.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,110.0,64.5,43.0,4051.0
4842,CIN,NL,375000,37.0,35.0,2.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,12.0,0.0,0.0,0.0,1117.0
4843,CIN,NL,11250000,511.0,184.0,567.0,1048.0,3.0,0.0,127.0,8.0,0.0,0.0,341.0,732.0,28.0,55.5,44.0,32.0,1.0,40.0,45.0,179.0,0.0,2387.5,370.0,1.903,35.209999999999994,25.0,2.5,3431.25,6.0,2826.0,48.0,97.0,7.0,10.0,3329.0
4844,COL,NL,37500000,3244.0,3419.5,573.0,1055.0,152.5,16.0,189.0,357.5,62.5,35.0,350.0,1085.0,15.0,51.0,5.0,27.0,70.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,67.0,53.0,12.0,3285.0
4845,LAN,NL,1050000,616.0,60.0,186.0,356.0,1.0,0.0,33.0,3.0,0.0,0.0,134.0,269.0,24.0,5.0,6.0,0.0,0.0,13.0,18.0,46.0,2.5,1036.0,169.0,1.62,27.99,12.0,2.0,1494.0,42.0,1036.0,14.0,43.0,6.0,1.0,1842.0
4846,TOR,AL,948000,403.0,554.0,75.0,140.0,29.0,0.0,15.0,76.0,62.5,28.0,58.0,169.0,0.0,7.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,902.0,55.0,10.0,24.0,1233.0
4847,SFN,NL,3000000,514.0,193.0,363.0,699.0,3.0,0.0,63.0,14.0,2.0,0.0,316.0,498.0,18.0,30.0,32.0,0.0,6.0,40.0,45.0,230.0,0.0,2184.0,313.0,1.71,31.25,12.0,2.5,3068.0,14.0,2184.0,32.0,134.0,5.0,12.0,3673.0
4848,DET,AL,2850000,774.0,953.0,104.0,238.0,42.0,2.0,25.0,129.0,62.5,35.0,46.0,189.0,3.0,29.0,17.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7176.0,1676.0,173.0,18.0,19.0,2714.0
4849,KCA,AL,6336615,3409.75,3419.5,945.0,1884.75,152.5,17.5,41.0,357.5,62.5,35.0,425.0,1144.0,27.0,55.5,48.5,35.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,152.0,64.5,31.0,6463.0
4850,CIN,NL,606000,114.0,26.0,84.0,152.0,0.0,0.0,21.0,1.0,0.0,0.0,35.0,66.0,5.0,9.0,5.0,4.0,2.0,3.0,8.0,33.0,0.0,349.0,70.0,0.988,19.99,3.0,0.0,529.0,13.0,348.0,10.0,14.0,0.0,1.0,1431.0
4851,CAL,AL,9900000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1314.0,57.0,25.0,19.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,332.0,64.5,70.0,7710.0
4852,BOS,AL,1575000,2237.0,1888.0,212.0,452.0,69.0,17.5,19.0,147.0,62.5,35.0,157.0,417.0,17.0,0.0,13.0,11.0,27.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2264.0,58.0,48.0,10.0,2954.0
4853,CHA,AL,420000,483.0,35.0,178.0,324.0,2.0,0.0,31.0,0.0,0.0,0.0,158.0,175.0,16.0,10.0,3.0,0.0,1.0,12.0,17.0,20.0,2.5,925.0,160.0,1.65,30.82,24.0,2.5,1361.0,52.5,925.0,20.0,73.0,3.0,8.0,1976.0
4854,SFN,NL,28800000,3409.75,3419.5,863.0,1759.0,152.5,17.5,110.0,357.5,62.5,35.0,526.0,1010.0,23.0,53.0,48.5,43.5,70.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,89.0,36.0,14.0,4528.0
4855,PHI,NL,510000,102.0,3.0,26.0,40.0,0.0,0.0,11.0,1.0,0.0,0.0,10.0,20.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,111.0,24.0,0.17,11.37,1.0,0.0,164.0,6.0,111.0,3.0,3.0,0.0,0.0,288.0
4856,KCA,AL,204000,107.0,107.0,14.0,25.0,6.0,0.0,2.0,9.0,0.0,0.0,14.0,23.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,92.0,2.0,6.0,0.0,124.0
4857,CHA,AL,2100000,1527.0,1109.0,149.0,254.0,45.0,16.0,31.0,115.0,55.0,13.0,47.0,245.0,2.0,10.0,12.0,7.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3329999999999999,0.0,0.0,0.0,6.0,2.0,7608.0,659.0,24.0,8.0,7.0,4801.0
4858,NYN,NL,3600000,627.0,7.0,164.0,300.0,0.0,0.0,40.0,1.0,0.0,0.0,106.0,246.0,12.0,12.0,10.0,11.0,0.0,17.0,22.0,18.0,2.0,951.0,149.0,2.043,35.44,4.0,2.5,1349.0,47.0,948.0,15.0,31.0,2.0,1.0,2854.0
4859,SDN,NL,5250000,1215.0,42.0,429.0,778.0,0.0,0.0,97.0,3.0,0.0,0.0,365.0,667.0,29.0,35.0,26.0,11.0,2.0,32.0,41.0,87.0,2.5,2194.0,370.0,3.5809999999999995,74.83000000000001,39.0,2.5,3298.0,52.5,2197.0,26.0,65.0,9.0,6.0,4098.0
4860,LAN,NL,1519800,138.0,1.0,18.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,72.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,168.0,17.0,0.308,5.550000000000001,6.0,0.0,224.0,4.0,168.0,1.0,2.0,1.0,1.0,342.0
4861,OAK,AL,9750000,1298.0,64.0,945.0,1884.75,3.0,0.0,191.5,5.0,0.0,0.0,667.5,1314.0,37.0,39.0,7.0,3.0,0.0,40.0,45.0,542.5,0.0,2387.5,370.0,4.03875,84.0375,40.0,2.5,3431.25,13.0,7393.0,148.0,294.0,30.0,28.0,5659.0
4862,NYA,AL,8750001,1023.0,0.0,945.0,1884.75,0.0,0.0,183.0,0.0,0.0,0.0,667.5,1314.0,40.0,55.0,0.0,0.0,0.0,40.0,45.0,542.5,2.5,2387.5,370.0,3.37,55.91000000000001,40.0,2.5,3431.25,22.0,6325.0,147.0,298.0,23.0,21.0,4450.0
4863,ATL,NL,15600000,1599.0,12.0,274.0,491.0,0.0,0.0,37.0,0.0,0.0,0.0,272.0,568.0,30.0,13.0,9.0,6.0,0.0,39.0,29.0,0.0,2.5,1660.0,244.0,2.54,78.41000000000001,40.0,0.0,2400.0,52.5,1660.0,39.0,53.0,12.0,2.0,4060.0
